User ID,Average Weekly Post Count,Average Weekly Online Days,Usage Trend,Most Frequent Post Time,Morning Posts,Afternoon Posts,Evening Posts,Pictures Posted,Emojis Used,Publish Tool,Preference
3884558915,0.06,1.00,no change,evening,0,0,1,0,0,None,none
7753413554,46.59,3.00,increase,morning,1016,3,6,0,6,所愿皆成真: 10,emoji
6387099968,5.69,3.00,increase,afternoon,35,77,36,61,68,"小米Civi4Pro魔镜版: 2, Xiaomi Civi 4 Pro: 34",emoji
3880756468,1.92,2.00,increase,afternoon,8,27,15,21,23,None,"emoji, pictures"
3811061654,37.38,7.00,increase,evening,190,269,513,373,383,点评: 1,emoji
1805837931,28.54,6.00,increase,morning,385,180,177,261,399,None,emoji
1733838873,1.92,2.00,decrease,afternoon,10,23,17,24,26,None,"emoji, pictures"
2398854321,0.11,1.00,no change,morning,1,0,0,1,1,iPhone客户端: 1,"emoji, pictures"
7095179062,51.55,7.00,increase,afternoon,391,414,329,58,62,None,"emoji, pictures"
2360733097,44.82,7.00,increase,evening,115,309,562,212,920,荣耀60 5G: 208,emoji
1852797862,3.46,2.00,decrease,morning,25,10,10,24,44,Redmi Note 11T Pro: 11,emoji
6216013831,1.73,1.50,increase,afternoon,18,20,7,4,4,"OPPO Find X7 Ultra: 38, OPPO Find N 5G: 2","emoji, pictures"
5543826100,44.38,4.50,increase,evening,229,312,613,99,106,"粉丝红包: 8, 王扒万SVIP推荐官: 33",emoji
2388733261,44.73,5.00,increase,evening,327,306,351,272,272,None,"emoji, pictures"
5241754216,3.69,3.00,increase,evening,13,27,56,59,61,iPhone 15 Pro Max: 62,"emoji, pictures"
2365752953,0.22,1.00,no change,evening,1,0,3,1,2,HUAWEI Mate30 Pro 5G: 4,"emoji, pictures"
6299430453,0.36,1.50,no change,evening,1,2,5,7,7,vivo S7轻薄自拍旗舰: 8,"emoji, pictures"
1733275311,0.27,1.00,no change,morning,3,2,1,0,0,iPhone 15 Pro: 4,none
2378564111,38.62,5.50,increase,afternoon,238,405,361,468,569,None,emoji
6605843852,60.86,6.50,increase,evening,376,277,686,0,40,None,emoji
2027320563,20.58,7.00,increase,evening,159,173,203,466,466,iPhone 14 Plus: 2,"emoji, pictures"
6077401331,0.19,1.00,increase,evening,1,0,4,3,3,iPhone客户端: 5,"emoji, pictures"
6514012077,1.08,2.00,decrease,evening,4,6,18,26,26,"iPhone XR: 11, iPhone客户端: 13","emoji, pictures"
6094390588,0.41,1.00,increase,afternoon,2,5,2,5,6,None,"emoji, pictures"
5933221867,0.08,1.00,no change,evening,0,0,1,0,0,None,none
1619764557,5.23,3.50,increase,evening,12,59,65,71,71,"iPhone XS Max: 11, iPhone X: 19, 淘宝直播: 17, 石弯弯弯弯的小店: 25, iPhone 14 Pro Max: 12, iPhone 14 Pro: 2","emoji, pictures"
1306958281,0.46,1.00,decrease,afternoon,1,4,1,0,3,iPhone客户端: 2,"emoji, pictures"
7398726945,31.12,6.50,decrease,afternoon,154,374,281,14,53,iPhone 12 Pro: 20,emoji
1950516115,0.18,1.00,no change,evening,0,0,4,0,0,iPhone客户端: 3,none
7300058393,17.68,2.00,decrease,afternoon,52,216,121,63,65,iPhone客户端: 16,"emoji, pictures"
6759983171,32.38,6.00,decrease,evening,63,333,446,327,428,"iPhone 15: 334, 台网话题: 1, iPhone客户端: 3, 红人淘: 2, 顺顺利利iPhone客户端: 162, 肖战顺顺利利: 2",emoji
1768249682,0.22,2.00,no change,afternoon,1,1,0,0,0,iPhone XR: 2,none
1890829512,8.28,3.50,increase,morning,86,45,18,13,19,"出发到新的自由: 7, 三星android智能手机: 3, 所愿皆成真: 106, 很哇塞的博主: 31",emoji
7517128506,1.32,1.50,increase,afternoon,5,24,0,2,9,None,emoji
7416946059,0.85,1.50,decrease,afternoon,7,12,3,0,0,iPhone客户端: 2,none
2313291734,4.54,4.00,increase,morning,60,24,34,2,8,iPhone客户端: 118,emoji
1784473157,59.64,6.00,increase,afternoon,425,484,403,142,148,None,emoji
1726349245,1.62,1.50,increase,afternoon,3,25,14,31,32,"iPhone 15 Pro Max: 26, iPhone 13 Pro Max: 3, iPhone X: 1","emoji, pictures"
7478596798,2.65,2.50,decrease,evening,6,28,35,47,48,iPhone 15 Pro: 69,"emoji, pictures"
6530832577,8.15,4.00,decrease,evening,45,61,106,123,206,None,emoji
7732934819,5.23,5.00,decrease,evening,0,3,133,0,0,iPhone客户端: 108,none
6586732953,2.38,2.00,decrease,evening,17,20,25,6,6,None,"emoji, pictures"
1691761292,1.38,1.50,decrease,evening,10,11,15,5,6,None,"emoji, pictures"
6974320062,0.15,1.00,no change,evening,0,0,2,0,0,iPhone客户端: 2,none
6605859922,59.64,6.50,increase,evening,371,316,625,0,38,None,emoji
6089488571,10.96,5.50,decrease,evening,27,104,154,52,232,HUAWEI Mate X2: 12,emoji
5310039613,1.54,1.50,increase,afternoon,10,20,10,13,13,iPhone 13 Pro Max: 29,"emoji, pictures"
1756505825,1.05,2.00,increase,afternoon,5,12,6,1,9,None,emoji
1622115061,5.31,4.00,decrease,afternoon,38,55,45,41,42,iPhone 15 Pro Max: 91,"emoji, pictures"
7803355557,19.23,5.50,decrease,morning,381,108,11,324,343,"OPPO A72 5G: 133, 星球视频PC版: 6",emoji
5255814135,38.77,3.00,increase,evening,149,357,502,705,710,"Xiaomi 12S Ultra: 2, 点评: 1","emoji, pictures"
3114100297,7.15,4.00,decrease,evening,63,50,73,18,20,HUAWEI Mate 50: 90,"emoji, pictures"
7002256903,40.69,4.50,increase,morning,418,369,271,100,101,"我零下八度Android: 95, 微公益: 20, 荣耀Play5: 6","emoji, pictures"
1502844527,38.04,6.50,increase,afternoon,241,415,333,381,406,"HUAWEI P30 Pro: 1, iPhone XS Max: 3, 会员特权专用: 1",emoji
6263722857,0.64,1.00,no change,afternoon,5,8,1,3,9,iPhone 12: 1,emoji
2649886540,0.33,1.50,decrease,evening,1,0,2,3,3,iPhone客户端: 3,"emoji, pictures"
1988749421,5.54,2.50,decrease,afternoon,32,59,53,9,10,"HarmonyOS设备: 2, 铀媒: 107","emoji, pictures"
1276314124,1.08,1.50,increase,morning,10,9,9,3,3,iPhone客户端: 28,"emoji, pictures"
7785743628,55.00,6.50,increase,evening,270,504,656,455,458,粉丝订阅VPlus: 1,"emoji, pictures"
7549546342,39.27,2.00,increase,afternoon,383,470,168,40,96,"iPhone 13 Pro: 1, vivo X100: 2",emoji
1957856945,0.11,1.00,no change,evening,0,0,1,0,0,None,none
7497614374,0.11,1.00,no change,morning,1,0,0,0,0,iPhone 14 Pro Max: 1,none
1791405733,0.11,1.00,no change,evening,0,0,1,0,0,None,none
1301890202,8.77,5.00,increase,morning,49,33,32,3,4,"iPhone 15 Pro: 14, iPhone客户端: 78","emoji, pictures"
6405076884,56.91,4.00,increase,evening,185,473,594,818,822,"几滴云: 1058, HUAWEI P40 5G: 1","emoji, pictures"
1707765795,0.32,1.00,decrease,evening,0,2,5,3,3,Android: 7,"emoji, pictures"
5248281765,4.38,3.50,decrease,evening,10,27,77,35,36,None,"emoji, pictures"
2832958210,1.69,2.00,increase,evening,6,9,29,30,30,"iPhone 14: 28, Xiaomi Civi 4 Pro: 1","emoji, pictures"
2320658793,0.11,1.00,no change,evening,0,0,1,0,0,None,none
5708687950,72.55,6.50,increase,evening,337,528,731,92,1589,"互动集卡: 1, 夜航星HarmonyOS设备: 3",emoji
2383547474,0.65,1.50,increase,evening,3,3,11,10,17,None,emoji
1248438157,0.09,1.00,no change,evening,0,0,2,0,0,iPhone 14 Pro Max: 1,none
1954412877,13.50,5.00,decrease,afternoon,138,184,29,103,105,"iPhone客户端: 36, 点评: 1, iPhone 13: 8, iPhone 14 Pro Max: 1","emoji, pictures"
7871521048,5.54,3.00,increase,afternoon,19,64,61,72,135,None,emoji
1750070572,3.50,3.00,increase,afternoon,23,66,2,66,83,None,emoji
1266279683,0.06,1.00,no change,evening,0,0,1,0,0,None,none
5869699225,1.14,1.50,increase,evening,7,7,11,1,1,"点评: 1, 会员特权专用: 1","emoji, pictures"
5678208489,0.08,1.00,no change,evening,0,0,1,0,0,iPhone客户端: 1,none
5273107261,0.64,1.50,no change,evening,1,3,10,12,12,iPhone客户端: 14,"emoji, pictures"
6573744715,1.69,2.50,decrease,evening,5,11,28,0,0,None,none
6106244144,0.27,1.00,decrease,morning,2,2,2,0,0,iPhone客户端: 4,none
2162247381,30.27,5.00,increase,morning,387,223,56,138,149,"iPhone 14 Pro: 1, iPhone 14 Pro Max: 8, iPhone 13: 2",emoji
2607157835,0.82,1.50,increase,afternoon,4,9,5,7,8,iPhone 14 Pro: 15,"emoji, pictures"
1720464350,48.09,4.00,increase,evening,260,369,429,22,22,"简直笑哭了HarmonyOS设备: 515, 粉丝红包: 3","emoji, pictures"
1252886877,0.22,1.00,no change,afternoon,0,2,2,4,4,iPhone客户端: 4,"emoji, pictures"
1763990660,2.35,2.00,increase,evening,21,18,22,33,36,None,"emoji, pictures"
1303211083,38.65,5.50,increase,evening,95,343,567,134,197,"能种菜的月球: 156, 好吃的Android: 8, 地球Android: 1, 一加11 行星发动机: 2",emoji
5463199250,45.18,4.00,increase,evening,281,253,460,2,3,None,"emoji, pictures"
7474365316,11.77,4.00,increase,evening,51,91,164,82,167,"荣耀90 写真相机: 89, iPhone 7: 22, Askbox提问箱: 1, vivo Y50 闪充强续航: 140, 台网互动: 3, 会员特权专用: 1",emoji
5836080439,0.46,1.00,increase,evening,4,2,6,1,3,iPhone客户端: 11,"emoji, pictures"
2706896955,2.58,2.00,increase,afternoon,18,26,23,11,19,iPhone 11 Pro Max: 1,emoji
5572321113,0.06,1.00,no change,evening,0,0,1,0,0,None,none
3226341803,23.27,7.00,increase,afternoon,188,261,156,250,468,"守护女生的HarmonyOS设备: 43, HUAWEI Mate 60 Pro: 8, 微公益动态: 1",emoji
2107123611,3.92,4.00,decrease,afternoon,15,44,43,40,44,低空飞行的iPhone客户端: 95,"emoji, pictures"
1288915263,57.12,6.50,increase,afternoon,465,567,453,282,344,iPhone 13 Pro Max: 2,emoji
3154958447,72.14,6.50,increase,evening,459,510,618,317,329,"几滴云: 687, Redmi K40: 6",emoji
6723451248,58.64,7.00,increase,afternoon,428,487,375,143,145,None,"emoji, pictures"
3163641214,0.11,1.00,no change,morning,1,0,0,0,0,华为 Mate X5: 1,none
2147284961,2.67,2.00,increase,evening,2,11,11,16,18,None,"emoji, pictures"
3019693591,4.65,3.00,increase,evening,31,20,70,32,45,"绿洲APP: 2, weibo品牌活动: 1",emoji
1432187644,45.50,3.00,increase,morning,342,329,330,366,480,"吃喝搬运工: 990, 所愿皆成真: 3",emoji
2370899741,1.77,2.00,increase,evening,1,7,38,19,40,会员特权专用: 1,emoji
6420900757,0.05,1.00,no change,evening,0,0,1,0,0,None,none
3078239304,44.91,6.50,decrease,evening,61,111,816,19,26,汪星球的iPhone客户端: 19,emoji
1751530365,8.46,5.00,decrease,afternoon,69,94,57,53,54,"iPhone 12: 2, 会员特权专用: 1","emoji, pictures"
6085948654,4.23,4.00,decrease,afternoon,45,50,15,66,107,None,emoji
7277232894,18.18,6.00,increase,evening,58,109,233,197,236,iPhone 14 Pro: 117,emoji
5227422681,0.17,1.00,no change,evening,1,1,1,1,1,HUAWEI Mate 40: 3,"emoji, pictures"
7764382615,0.06,1.00,no change,afternoon,0,1,0,0,1,None,"emoji, pictures"
1750082023,1.23,2.00,decrease,evening,7,10,10,5,7,iPhone 15 Pro Max: 14,"emoji, pictures"
1813096833,0.81,1.50,decrease,evening,0,5,16,20,20,"iPhone客户端: 4, iPhone 11 Pro Max: 1","emoji, pictures"
1217933782,1.19,1.50,increase,afternoon,2,16,13,9,9,None,"emoji, pictures"
5087015251,45.73,6.00,increase,morning,512,185,309,149,160,None,emoji
7471880814,0.33,1.00,no change,evening,1,0,2,2,3,HUAWEI Mate 30 Pro: 2,"emoji, pictures"
7276483577,0.09,1.00,no change,evening,0,1,1,0,0,Xiaomi 14: 1,none
5574149581,0.58,1.00,increase,evening,2,6,7,13,13,None,"emoji, pictures"
2245266941,60.73,6.00,increase,afternoon,440,497,399,158,160,"5G自拍手机vivo S6: 1, iPhone 11: 1","emoji, pictures"
5785159653,33.04,5.50,increase,afternoon,323,325,211,460,512,"iPhone 13: 413, iPad客户端: 11, 点评: 3",emoji
7337472969,2.77,2.50,decrease,evening,2,5,54,19,25,"iPhone 13 Pro Max: 1, iPhone 15 Pro Max: 1",emoji
3038564960,0.08,1.00,no change,evening,0,0,1,0,0,None,none
2421031427,38.86,7.00,increase,evening,266,248,341,102,105,"全网最帅的吃瓜积极分子: 777, 粉丝红包: 18, 吃瓜积极分子: 2, Xiaomi 14 Ultra: 5, 粉丝订阅VPlus: 4","emoji, pictures"
1279651231,2.27,3.50,increase,afternoon,8,30,12,8,39,None,emoji
1647375747,5.64,4.00,increase,evening,16,34,74,81,87,"iPhone 13 Pro Max: 106, iPhone 12 Pro: 7, 小宇宙FM: 1",emoji
7883369284,4.92,4.00,decrease,afternoon,30,56,42,72,117,"和小满约会iPhone客户端: 1, 我不打瑜iPhone客户端: 1, 我来打瑜iPhone客户端: 6, 今天不打瑜iPhone客户端: 2, 瑜人节快乐iPhone客户端: 3, 做五休二的iPhone客户端: 1, 爱爬屋顶的iPhone客户端: 1",emoji
6421111471,66.41,6.50,increase,afternoon,470,766,225,213,264,iPhone 15 Pro Max: 1,emoji
5466550668,41.41,7.00,increase,evening,250,242,419,241,304,"OPPO Find X6 Pro: 376, MOONDROP MIAD01: 4",emoji
6395287102,49.59,5.50,increase,afternoon,343,386,362,112,117,"几滴云: 559, vivo S9e 极夜自拍: 18","emoji, pictures"
2649692923,33.31,6.50,decrease,afternoon,170,417,279,550,552,None,"emoji, pictures"
1243115577,1.44,2.00,decrease,afternoon,2,8,3,2,2,iPhone 13 Pro Max: 5,"emoji, pictures"
5575834858,1.23,1.50,increase,afternoon,8,13,11,8,12,iPhone客户端: 30,"emoji, pictures"
6086262089,2.85,2.00,increase,afternoon,23,26,25,49,71,None,emoji
7566294423,0.11,1.00,no change,evening,0,0,1,0,0,None,none
1911502981,44.50,7.00,increase,morning,468,378,311,268,272,iPhone 12: 2,"emoji, pictures"
6876938861,31.65,7.00,increase,afternoon,141,369,313,126,230,"iPhone 15 Pro Max: 815, 点评: 1",emoji
1686659997,1.32,2.00,decrease,afternoon,6,16,7,6,9,iPhone客户端: 29,"emoji, pictures"
7005349222,2.00,2.00,decrease,morning,21,17,14,6,6,"iPhone 14 Pro: 17, iPhone 13 Pro: 3, iPhone 11: 1, HUAWEI Mate 30 Pro: 3, iPhone 15 Pro Max: 1, nova8Pro我由我掌镜: 2","emoji, pictures"
5324991973,0.06,1.00,no change,evening,0,0,1,0,0,iPhone客户端: 1,none
7086074763,45.04,5.00,increase,evening,321,351,499,179,180,几滴云: 441,"emoji, pictures"
5587113780,4.69,4.00,decrease,afternoon,31,82,9,69,69,None,"emoji, pictures"
1641323510,2.00,2.00,increase,evening,2,6,10,2,4,iPhone 13 Pro: 7,"emoji, pictures"
7744082569,1.73,2.00,increase,evening,9,13,23,23,23,None,"emoji, pictures"
1841579937,0.05,1.00,no change,evening,0,0,1,0,0,None,none
7402288184,0.05,1.00,no change,evening,0,0,1,0,0,None,none
7751509776,46.64,4.50,increase,evening,265,379,382,317,317,"所愿皆成真: 946, 重要新闻Android: 78","emoji, pictures"
5395678996,32.42,5.00,increase,afternoon,280,360,203,196,282,"iPhone客户端: 784, 粉丝订阅VPlus: 2",emoji
1408624520,16.73,6.50,decrease,evening,103,106,159,136,148,"HUAWEI P50 Pro: 317, iPhone 15: 31",emoji
3271604690,31.81,4.50,decrease,evening,117,354,356,73,76,Note 9 Pro 一亿像素: 89,"emoji, pictures"
1670879140,6.00,4.50,decrease,afternoon,22,81,53,116,122,iPhone 14 Pro: 111,emoji
5245762696,1.27,1.50,increase,afternoon,2,18,13,27,27,"iPhone 15: 17, iPhone客户端: 16","emoji, pictures"
6598089932,0.96,1.50,increase,evening,0,4,21,23,23,iPhone 15 Pro Max: 25,"emoji, pictures"
7120564414,5.81,6.00,decrease,evening,2,32,117,10,150,iPhone客户端: 4,emoji
1047622340,40.91,7.00,decrease,evening,298,288,314,236,359,None,emoji
6107961742,2.35,2.00,increase,evening,16,16,29,16,29,"Xiaomi 14: 6, Redmi K40 Pro: 49, 品牌号: 2",emoji
1672634524,2.31,2.00,decrease,evening,11,17,32,49,49,"想抱抱iPhone 12 Pro: 40, iPhone XS: 17","emoji, pictures"
5805012931,0.50,1.50,decrease,evening,2,4,5,2,3,None,"emoji, pictures"
1798539915,2.27,3.00,decrease,morning,24,11,15,17,17,None,"emoji, pictures"
1657110212,1.31,2.00,decrease,evening,11,9,14,13,13,"iPhone 11 Pro Max: 5, iPhone客户端: 28, 点评: 1","emoji, pictures"
3217179555,40.27,6.00,increase,afternoon,375,399,273,181,197,None,emoji
1738376280,7.27,3.00,decrease,evening,42,72,75,108,120,iPhone客户端: 117,emoji
2609872110,1.00,1.50,decrease,evening,4,11,11,3,24,iPhone 14 Pro Max: 2,emoji
2243807243,38.62,5.00,increase,afternoon,189,439,376,3,68,None,emoji
5581785513,3.92,3.00,decrease,afternoon,24,61,17,47,90,iPhone 15: 2,emoji
5598598518,41.96,5.00,increase,morning,463,419,209,17,28,"粉丝订阅VPlus: 4, 粉丝订阅: 7",emoji
6856069813,33.46,4.50,decrease,morning,542,188,140,56,182,"HUAWEI Mate 60 Pro+: 746, 百度App: 4, 会员特权专用: 1",emoji
5756714522,37.62,3.50,increase,evening,231,337,410,138,139,"几滴云: 5, 自信放光芒的我: 188, iPhone客户端: 2, 快乐星球永久居民: 4","emoji, pictures"
5615896211,0.11,1.00,no change,afternoon,0,1,0,1,1,iPhone客户端: 1,"emoji, pictures"
1821927275,0.91,2.00,decrease,evening,2,7,11,7,7,iPhone 12: 8,"emoji, pictures"
1767694992,0.09,2.00,no change,afternoon,1,1,0,1,1,iPhone 14 Pro Max: 2,"emoji, pictures"
1833569404,45.77,5.50,increase,evening,175,442,573,1096,1101,None,"emoji, pictures"
1742944894,11.58,6.00,decrease,evening,95,101,105,39,40,"iPhone 14 Pro Max: 258, iPhone 11 Pro Max: 3","emoji, pictures"
7578989904,38.08,6.50,increase,evening,75,324,591,266,326,"会员特权专用: 1, iPhone 12: 76",emoji
6337707488,41.08,5.50,increase,afternoon,360,433,275,318,362,"iPhone 15 Pro Max: 5, iPhone 13: 14, iPhone 15: 23, iPhone 12 Pro: 68, iPhone X: 3, HUAWEI P40 Pro 5G: 2",emoji
1715495360,15.77,5.50,increase,evening,68,95,184,116,175,"点评: 2, 哔哩哔哩: 1, OPPO Find N3 Flip: 1",emoji
1504210782,1.41,1.50,increase,evening,2,5,24,5,6,iPhone客户端: 2,"emoji, pictures"
7006646147,0.11,1.00,no change,evening,0,0,1,0,0,None,none
2502540305,4.73,5.00,increase,morning,64,26,33,14,54,None,emoji
7362321864,79.86,6.50,increase,evening,289,589,879,1234,1241,几滴云: 1698,emoji
3261134763,1.77,2.00,increase,evening,12,16,18,19,28,None,emoji
1735833683,3.42,2.50,decrease,evening,8,29,52,68,69,"iPhone 14 Pro Max: 73, iPhone客户端: 4","emoji, pictures"
2292784501,1.00,1.50,decrease,evening,2,7,17,17,18,None,"emoji, pictures"
5468096283,5.46,2.50,increase,afternoon,7,97,38,77,102,"iPhone客户端: 4, iPhone 12 Pro Max: 3",emoji
3324797184,31.85,7.00,decrease,morning,305,233,290,247,250,"Xiaomi 14 Ultra: 497, 粉丝红包: 7, Xiaomi 14: 157, 好心情制造机: 135","emoji, pictures"
2769680857,26.09,6.50,decrease,afternoon,209,269,96,13,54,iPhone 15 Plus: 144,emoji
2204680447,7.04,5.00,decrease,evening,29,49,105,176,179,None,"emoji, pictures"
5790402301,0.08,1.00,no change,evening,0,0,1,0,0,None,none
5514146941,45.36,7.00,increase,evening,296,274,428,0,1,None,"emoji, pictures"
1823633633,1.00,1.50,decrease,morning,9,8,5,0,0,None,none
6015189526,4.77,4.00,increase,evening,27,39,58,50,54,None,"emoji, pictures"
5668443038,1.12,1.50,increase,evening,3,11,15,21,23,iPhone客户端: 29,"emoji, pictures"
2449552120,1.81,2.00,increase,afternoon,6,33,8,33,33,None,"emoji, pictures"
6213177967,45.45,6.00,increase,evening,323,211,466,0,3,None,"emoji, pictures"
1765571295,0.56,1.50,decrease,afternoon,1,4,0,0,0,None,none
2248578621,18.50,7.00,decrease,afternoon,177,183,121,1,47,"iPhone客户端: 13, iPhone XS Max: 1, 会员特权专用: 1",emoji
7869121746,26.41,4.50,increase,evening,127,227,227,104,109,None,"emoji, pictures"
6568773163,18.65,6.50,decrease,evening,40,143,302,169,180,None,emoji
6625075454,0.18,1.00,no change,afternoon,0,2,2,2,2,"OPPO A2m 5G: 2, iPhone客户端: 2","emoji, pictures"
1773049043,1.23,1.50,increase,evening,2,9,16,4,4,"iPhone 13 Pro: 13, QQ音乐: 1","emoji, pictures"
5675411775,0.44,1.00,decrease,afternoon,0,3,1,0,1,三星android智能手机: 4,"emoji, pictures"
1744968102,50.45,4.50,increase,evening,300,293,517,74,80,"几滴云: 251, iPhone XR: 30",emoji
5958019192,31.19,7.00,increase,evening,220,264,327,455,474,iPhone客户端: 755,emoji
5549885988,6.62,2.50,increase,evening,21,71,80,53,83,"iPhone 15 Pro Max: 3, iPhone 14 Pro Max: 23",emoji
1279776120,1.18,2.00,increase,morning,11,8,7,5,5,iPhone 14 Pro Max: 11,"emoji, pictures"
7821148470,11.19,4.00,increase,afternoon,87,145,59,24,24,"Redmi K50: 1, Redmi Note 12 Turbo: 1","emoji, pictures"
7362070193,73.62,3.50,increase,evening,506,572,836,56,56,"几滴云: 656, iPhone客户端: 34","emoji, pictures"
3925892229,0.18,1.00,no change,evening,0,1,3,1,1,iPhone客户端: 4,"emoji, pictures"
1307665573,4.88,3.00,decrease,afternoon,28,57,42,117,117,None,"emoji, pictures"
1223849864,19.69,5.50,no change,afternoon,88,348,76,379,399,"iPhone 13 Pro: 105, iPhone 12 Pro Max: 137, iPhone 15 Pro: 86",emoji
1698578412,6.91,6.00,decrease,morning,125,20,7,130,130,None,"emoji, pictures"
5306981862,0.82,2.00,decrease,afternoon,4,10,4,0,0,None,none
3256915953,1.96,3.00,decrease,afternoon,3,25,23,7,7,"iPhone客户端: 2, iPhone 13: 48","emoji, pictures"
6146914790,6.77,4.00,decrease,evening,9,70,97,38,107,"小米手机: 22, iPhone: 35",emoji
7744468027,2.65,2.50,decrease,afternoon,24,31,14,12,46,iPhone 13: 66,emoji
7628065646,2.19,2.00,decrease,evening,6,18,33,14,15,"iPhone客户端: 35, iPhone 14 Pro: 21","emoji, pictures"
3157088822,14.18,5.50,increase,evening,30,104,178,70,76,"vivo S18e: 8, 台网话题: 1",emoji
1605052390,33.81,7.00,decrease,morning,378,168,333,221,222,"HUAWEI P30 Pro: 395, HUAWEI Mate 40E: 3, iPhone 11 Pro Max: 3","emoji, pictures"
6321278966,28.00,5.50,increase,evening,190,84,454,383,474,"😽 Android: 16, 😽Android: 7, 😿Android: 1, 😼 Android: 202",emoji
2466246437,26.46,6.50,increase,morning,309,235,144,68,76,"学能专家Android: 372, 会员特权专用: 1, Xiaomi 14 Pro: 1, Xiaomi Pad 5 Pro 5G: 1",emoji
6583361306,1.62,1.50,decrease,afternoon,13,28,1,0,0,None,none
3710248663,1.00,1.00,decrease,morning,7,0,6,11,11,Xiaomi 12S Pro: 13,"emoji, pictures"
3168291857,0.23,1.00,no change,evening,1,1,3,0,0,None,none
1729816112,2.88,2.50,decrease,evening,1,30,44,10,10,None,"emoji, pictures"
6592341880,0.08,1.00,no change,evening,0,0,1,0,0,None,none
5994952329,3.38,2.50,increase,afternoon,23,37,28,57,65,iPhone 15 Pro Max: 61,emoji
7927336710,0.09,1.00,no change,evening,1,0,1,0,0,"iPhone 14 Pro Max: 1, iPhone客户端: 1",none
1649553061,38.73,5.50,increase,evening,124,332,551,453,462,iPhone 12 Pro Max: 153,emoji
7318344409,0.44,1.50,increase,evening,2,3,3,0,0,iPhone客户端: 8,none
1947901015,0.23,1.00,increase,morning,4,1,0,5,5,None,"emoji, pictures"
5101328721,21.38,6.50,decrease,afternoon,168,307,81,172,173,"华为 Mate X5: 2, 小米8周年旗舰手机: 342, HUAWEI Mate 50 Pro: 74, OPPO随光而变R17: 31, iPhone 12: 6, iPhone 11 Pro Max: 1","emoji, pictures"
3284906465,5.09,4.50,increase,morning,64,24,24,79,79,None,"emoji, pictures"
1806080943,0.73,1.50,increase,evening,1,7,8,5,8,None,"emoji, pictures"
2943670373,17.45,6.00,decrease,evening,74,109,201,78,197,iQOO Neo9 Pro: 86,emoji
6019334641,1.19,1.50,decrease,evening,4,10,17,15,22,"iPhone 14 Pro Max: 9, HUAWEI P60: 15",emoji
3639470012,1.35,2.00,decrease,evening,11,9,15,25,26,"iPhone 14 Pro: 27, 体育博主动态: 5","emoji, pictures"
6605420427,45.18,6.00,increase,afternoon,345,476,173,201,305,"北京: 334, 华为手机: 94, 新浪新闻iPhone客户端: 40",emoji
1885454921,61.36,6.50,increase,afternoon,476,531,343,117,123,"小💡的iPhone 13: 29, 月球: 207, OnePlus 6: 261, 小🐳的Android: 262",emoji
6394339863,37.64,6.00,increase,evening,303,158,367,0,0,"吃瓜积极分子: 611, iPhone 12 Pro Max: 216",none
1744653127,1.12,1.00,decrease,afternoon,1,26,2,15,15,None,"emoji, pictures"
1192329374,1.14,2.50,increase,afternoon,2,14,9,2,2,None,"emoji, pictures"
7512712421,8.44,4.50,increase,afternoon,21,34,21,31,31,None,"emoji, pictures"
1904278383,0.73,2.00,decrease,evening,1,4,14,15,15,iPhone客户端: 19,"emoji, pictures"
6586581146,71.86,6.00,increase,afternoon,369,718,494,343,346,几滴云: 667,"emoji, pictures"
5836036850,0.54,1.00,decrease,evening,0,2,5,1,1,iPhone客户端: 7,"emoji, pictures"
6695350120,6.85,4.50,decrease,afternoon,61,76,41,63,123,"荣耀Magic3 至臻版 5G: 5, iPhone 14: 4, iPhone 12: 1, iPhone 12 Pro: 1",emoji
5185680075,36.54,5.50,increase,morning,329,308,313,581,694,"能打胜仗Android: 225, HUAWEI Mate 50: 13, 能打胜仗的Android: 514, 解放台湾的Android: 20, 看军舰的Android: 27, 能打胜仗的HarmonyOS设备: 10",emoji
1895944731,1.65,3.50,decrease,afternoon,19,19,5,8,11,iPhone客户端: 1,"emoji, pictures"
1340406064,0.23,1.00,no change,afternoon,1,4,0,3,3,None,"emoji, pictures"
1774835215,54.38,6.50,increase,afternoon,403,537,474,94,198,"iPhone 13: 4, iPhone 12: 1",emoji
1677969704,41.83,4.50,decrease,afternoon,90,389,274,239,329,"iPhone 14 Pro Max: 32, iPhone 15 Pro: 27, iPhone 14 Pro: 1",emoji
1750802811,0.22,1.00,no change,afternoon,0,3,1,2,2,iPhone 11 Pro: 3,"emoji, pictures"
7551453254,6.69,3.50,increase,evening,30,54,90,42,63,"iPhone客户端: 136, 所愿皆成真: 21, iPhone X: 1, 台网互动: 1",emoji
7791393251,1.69,2.00,decrease,evening,4,18,22,34,35,None,"emoji, pictures"
6005843218,8.38,4.00,no change,evening,44,81,93,9,9,None,"emoji, pictures"
1649754394,0.18,1.00,increase,afternoon,1,2,1,2,2,iPhone: 1,"emoji, pictures"
5402666134,14.27,6.00,decrease,afternoon,131,132,108,55,59,"iPhone 12 Pro: 249, 小宇宙FM: 5, 体育博主动态: 1","emoji, pictures"
1751362214,1.62,2.00,increase,afternoon,2,25,15,20,22,None,"emoji, pictures"
7845470183,0.69,1.00,decrease,morning,12,6,0,6,7,iPhone 13 Pro: 7,"emoji, pictures"
